Year,Grid,Location,Treatment,Week,Date,Date,Day 1,Day 2,Spp,Tag #,Status,Ear,Fate,Sex,Age,Wt. ,testes,vaginal,nipples,Lac,Pg,RE,LE,HD,RE,LE,HD,Botfly,NOTES:
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,,C6,SC,E6022/E6023,RT,"1,2",1,1,,600,2,,,,,,,,,,,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,,C10 ,TS,E6105,P,1,1,2,,80,,,1,,,1,0,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,,B10,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,,B5,PL,E6024,RT,2,1,2,1,20,,1,2,,,2,0,0,0,0,0,,"v, right ear ripped, used to be E6174"
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,J1,J3,PL,E6192,N,1,2,1,1,17,1,,,,,1,5,0,0,0,0,,v
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,J2,,TS,E6089,P,1,1,1,,68,1,,,,,0,1,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,J7,K8,PL,E6088,P,1,1,1,1,25,2,,,,,15,19,5,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,J8,J7,TS,E6079,P,1,1,1,,86,1,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,J10,,PL,E6162,P,1,1,2,1,21,,1,1,,,0,0,0,0,0,0,,v
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,G11,I11,TS,E6012,P,1,1,2,,86,,,1,,,8,1,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,G10,F11,TS,E6078,P,1,1,1,,85,2,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,G7,F6,PL,E5911,P,1,1,1,1,26,2,,,,,2,1,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,D6,G7,TS,E6142,P,2,1,1,,72,2,,,,,0,1,0,0,0,0,,right ear ripped
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,D11,D10,PL,E6125,P,1,1,1,1,19,2,,,,,9,6,2,0,0,0,,v
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,,K4,PL,E6123,P,,1,2,,,,,,,,,,,,,,,incorrectly written in raw data as E6124 and as a recapture
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,A10,A11,PL,E6124,P,1,1,2,2,16,,2,1,,,2,0,0,0,0,0,,v
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,A9,,TS,E6028,P,1,1,2,,80,,,1,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,A8,B4,PL,E6019,P,1,1,1,1,23,2,,,,,14,8,1,0,0,0,,"right ear ripped, left ear ripped"
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,A8,,PL,E6164,P,1,1,2,1,24,,2,2,1,1,9,4,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,A6,A4,TS,E6017,P,1,1,1,,80,2,,,,,1,1,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,A5,A9,TS,E6026,P,1,1,2,,82,,,1,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,A2,,TS,E6065,P,1,1,1,,84,2,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,,J5,TS,E6085,P,1,1,2,,66,,,1,,,7,5,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,,J11,TS,E5950,P,1,1,1,,88,2,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,,G9,TS,E3340,P,2,1,2,,90,,,2,1,1,0,1,0,0,0,0,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,,J1,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,,G7,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1206,Aug 18-19,2014/08/18,,D5,SC,E6155/E6354,N,"1,2",2,2,,420,,,1,,,,,,,,,,in sherman trap
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,J1,E1,PL,E6192,P,1,1,1,1,20,2,,,,,1,1,1,0,0,0,,v
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,J6,,PL,E6163,P,1,1,1,1,28,2,,,,,2,7,4,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,J8,,TS,E6079,P,1,1,1,,80,1,,,,,3,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,J10,,PL,E6162,P,1,1,2,1,25,,1,2,,,2,1,0,0,0,0,,possibly pregnant
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,A1,,TS,E6065,P,1,1,1,,94,2,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,A6,A4,TS,E6017,P,1,1,1,,84,1,,,,,0,1,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,A2,A1,TS,E6082,P,1,1,1,,92,1,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,A9,,TS,E6026,P,1,1,2,,86,,,1,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,A10,,PL,E6124,P,1,1,2,2,20,,1,2,,,3,2,1,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,A11,,TS,E6028,P,1,1,2,,88,,,1,,,0,6,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,E7,F8,PL,E6157,P,1,1,2,1,16,,2,2,,,2,2,0,0,0,0,,v
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,E4,D4,TS,E6136,P,1,1,2,,77,,,1,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,E4,G5,PL,E6113,P,1,1,2,1,23,,1,2,1,1,2,2,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,B1,,PL,E6160,P,1,1,2,1,30,,1,2,,1,2,1,0,0,0,0,,v
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,B1,D1,PL,E6099,P,1,1,2,1,31,,1,2,1,1,4,7,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,B2,B3,TS,E6191,N,1,2,1,,70,1,,,,,2,1,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,I3,SC,E6020/E6021,P,"1,2",1,2,,642,,,2,,,,,,,,,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,I7,TS,E5923,P,1,1,1,,73,1,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,I8,PL,E6144,P,1,1,1,1,23,2,,,,,6,2,2,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,F10,TS,E6078,P,1,1,1,,95,1,,,,,1,0,0,0,1,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,F8,TS,E6142,P,2,1,1,,83,1,,,,,1,0,0,0,0,0,,right ear ripped
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,F3,TS,E6193,N,1,2,1,,84,1,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,F2,PL,E6194,N,1,2,2,1,15,,1,1,,,0,0,0,0,0,1,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,H2,,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,H3,,TS,E6089,P,1,1,1,,81,1,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,H5,,TS,E6135,P,1,1,2,,78,,,1,,,4,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,H8,,PL,E6063,P,1,1,2,1,21,,1,1,,,3,10,2,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,H8,,TS,E3340,P,2,1,2,,94,,,2,,,0,0,0,0,0,0,,right ear ripped
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,H10,,PL,E6153,N,1,2,1,1,22,2,,,,,3,5,2,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,H10,,TS,E5949,P,1,1,1,,87,1,,,,,0,1,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,D10,E9,PL,E5911,P,1,1,1,1,27,2,,,,,15,2,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,D4,G6,PL,E6059,P,1,1,1,1,29,2,,,,,4,4,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,D1,D1,PL,E6161,P,1,1,1,1,29,2,,,,,2,1,0,0,0,0,,v
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,B4,D4,PL,E6143,P,1,1,2,1,19,,1,1,,,0,1,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,B8,,PL,E6164,P,1,1,2,1,39,,1,2,,1,7,3,1,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,G6,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,G4,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,G2,TS,E6109/E6152,P/RT,"1,2",1,2,,89,,,1,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,B1,PL,E6151,N,1,2,2,3,10,,1,1,,,1,1,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,K2,J1,TS,E6120,P,1,1,1,,82,1,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,K8,J9,TS,E6085,P,1,1,2,,75,,,1,,,0,0,1,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,K9,K9,TS,E6121,P,1,1,1,,92,1,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,K11,,TS,E5950,P,1,1,1,,96,1,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,H11,,TS,E6012,P,1,1,2,,90,,,1,,,1,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,G10,G9,PL,E6091,P,1,1,2,1,37,,1,2,,1,3,3,2,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,G3,,TS,E6061,P,1,1,1,,92,1,,,,,0,0,1,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,G3,G1,PL,E5945,P,1,1,1,1,28,2,,,,,3,1,1,0,1,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,G1,,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,C2,C2,PL,E6122,P,1,1,1,1,25,2,,,,,4,3,1,0,0,0,1,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,C6,B7,PL,E6019,P,1,1,1,1,26,2,,,,,6,7,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,B11,B9,PL,E6125,P,1,1,1,1,23,2,,,,,10,5,5,0,0,0,,v
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,B11,,TS,E6116,P,1,1,1,,88,1,,,,,0,0,1,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,K11,TS,E6203,N,1,2,1,,86,1,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,H1,sorex,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,E4,PL,E6204,N,1,2,1,3,12,1,,,,,1,0,1,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,E5,PL,E6205,N,1,2,2,3,10,,1,1,,,1,0,1,0,0,0,,
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,D11,TS,E6206,RT,2,1,2,,86,,,1,,,1,1,0,0,0,0,,right ear ripped
2014,Green Experimental,G,E,1208,Sept 1-2,2014/09/01,,B5,TS,E6076,P,2,1,1,,90,1,,,,,0,0,0,0,0,0,,right ear ripped
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,K3,K5,PL,E6192,P,1,1,1,1,21,2,,,,,1,3,1,0,0,0,,"v, taken to rearing facility"
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,K6,K4,PL,E6123,P,1,1,2,1,29,,1,2,1,,1,0,0,0,0,0,1,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,K7,,PL,E6183,N,1,2,1,2,18,2,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,K10,,TS,E5950,P,1,1,1,,100,1,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,F8,H10,PL,E5911,P,1,1,1,1,27,2,,,,,4,0,2,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,F5,G4,PL,E6184,N,1,2,2,1,19,,2,1,,,1,0,0,0,0,0,,left ear ripped
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,F2,,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,J9,TS,E6182,N,1,2,1,,98,1,,,,,1,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,J9,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,F7,PL,E6157,P,1,1,2,1,26,,1,1,,1,6,0,0,0,0,0,1,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,F2,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,B1,PL,E6161,P,1,1,1,1,29,2,,,,,3,4,0,0,0,0,,"v, taken to rearing facility"
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,B2,TS,E6082,P,1,1,1,,,1,,,,,0,0,0,0,0,0,,escape without weight
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,B8,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,J7,,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,J9,,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,J11,,PL,E6162,P,1,1,2,1,31,,1,2,1,1,1,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,E6,E7,PL,E6196,N,1,2,1,1,18,2,,,,,0,0,0,0,0,0,,white spot on head
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,E5,,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,E2,E2,PL,E6099,P,1,1,2,1,32,,1,2,1,1,5,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,E1,,sorex,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,A2,A2,PL,E6160,P,1,1,2,1,27,,1,2,1,,2,4,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,K1,PL,E6197,N,1,2,1,2,22,2,,,,,1,1,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,K7,TS,,,,,,,,,,,,,,,,,,,,escape
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,K8,TS,E6079,P,1,1,1,,92,1,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,G3,TS,E6061,P,1,1,1,,92,1,,,,,0,0,1,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,C1,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,I4,,PL,E6207,N,1,2,2,1,20,,1,2,,,0,4,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,I8,,PL,E6063,P,1,1,2,1,31,,2,2,1,1,2,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,I9,,PL,,,,,,,,,,,,,,,,,,,,escape
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,I11,H9,PL,E6091,P,1,1,2,1,31,,2,2,1,1,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,D11,,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,D7,F8,PL,E6059,P,1,1,1,1,27,1,,,,,2,1,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,D7,D7,PL,E6150,P,1,1,2,1,21,,1,2,,,1,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,B1,,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,A5,,TS,E6017,P,1,1,1,,82,1,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,B10,sorex,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,B11,TS,,D,,4,,,,,,,,,,,,,,,,"cold, died at rearing facility"
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,A11,TS,E6116,P,1,1,1,,90,1,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,G2,,sorex,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,G5,F5,PL,E6113,P,1,1,2,1,29,,1,2,,1,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,G7,,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,B9,C8,PL,E6208,P,1,1,1,1,19,1,,,,,2,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,B8,,PL,E6164,P,1,1,2,1,28,,1,2,1,1,1,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,A6,,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,A6,A5,TS,E6026,P,1,1,2,,90,,,1,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,B5,C5,PL,E6143,P,1,1,2,1,30,,1,2,1,1,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,H2,TS,E6135,P,1,1,2,,84,,,1,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,H1,sorex,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,D11,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,D3,BB,,A,,2,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,D1,PL,E5945,P,1,1,1,1,,2,,,,,0,0,0,0,0,0,,no weight
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,C9,D11,PL,E6124,P,1,1,2,1,31,,1,2,,1,0,1,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,C7,,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,C6,,PL,E6029,N,1,2,2,2,15,,1,1,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,C5,C6,PL,E6019,P,1,1,1,1,27,2,,,,,2,2,4,0,0,0,,"right ear ripped, left ear ripped"
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,C2,D1,PL,E6030,N,1,2,1,1,22,2,,,,,1,1,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,I8,TS,E5923,P,1,1,1,,81,1,,,,,0,0,0,0,0,0,1,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,I9,PL,E6204,P,1,1,1,2,16,1,,,,,6,4,0,0,0,0,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,E5,BB,,D,,4,,,,,,,,,,,,,,,,
2014,Green Experimental,G,E,1210,Sept 16-17,2014/09/16,,A6,TS,E6027,P,1,1,1,,98,2,,,,,1,1,0,0,0,0,,"right ear ripped, left ear ripped"
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,K1,,PL,E6216,N,1,2,1,1,19,1,,,,,1,0,0,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,K1,,PL,E6209,P,1,1,2,1,25,,1,2,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,K3,I1,PL,E6211,P,1,1,1,1,19,2,,,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,K4,K2,TS,E6217,N,1,2,2,,60,,,1,,,1,0,0,0,0,1,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,K6,K6,PL,E6213,P,1,1,2,2,17,,1,1,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,K8,,TS,E5900,P,1,1,2,,82,,,2,1,,1,1,0,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,K10,,PL,E6214,P,1,1,2,2,20,,1,1,,,2,0,0,0,0,0,2,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,K11,K10,TS,E5950,P,1,1,1,,102,1,,,,,0,0,0,1,0,0,1,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,H5,,TS,E6218,N,1,2,2,,88,,,1,,,0,0,1,0,0,0,,"bald chin, scar on cheek"
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,H3,I3,TS,E6089,P,1,1,1,,95,1,,,,,0,0,0,0,1,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,H2,,BB,,A,,2,,,,,,,,,,,,,,,,ate potato
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,H1,,TS,E6135,P,1,1,2,,88,,,1,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,E1,,PL,E6099,P,1,1,2,1,35,,1,2,1,,2,3,0,0,0,0,1,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,E4,,PL,,P,1,1,2,1,,,,2,1,1,,,,,,,,"mother giving birth, 4 pups in trap"
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,E7,E6,PL,E6059,P,1,1,1,1,31,2,,,,,1,1,0,0,0,0,2,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,E10,F9,PL,E6219,N,1,2,1,2,19,1,,,,,3,0,1,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,B7,C5,PL,E6019,P,1,1,1,1,27,2,,,,,1,2,0,0,0,0,,"right ear ripped, left ear ripped"
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,B4,B6,PL,E6143,P,1,1,2,1,28,,1,2,1,,0,1,1,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,B1,,PL,E6220,N,1,2,1,1,18,1,,,,,5,2,2,0,1,3,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,,K6,PL,E6221,N,1,2,1,1,23,2,,,,,3,4,0,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,,K10,PL,E6215,P,1,1,1,2,16,1,,,,,2,1,1,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,,F3,PL,E6184,P,1,1,2,1,22,,2,2,,,1,0,1,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,,E1,PL,,P,1,1,,,,,,,,,,,,,,,1,escape
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,,E1,BB,,D,,4,,,,,,,,,,,,,,,,did not eat potato
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,J5,,BB,,A,,2,,,,,,,,,,,,,,,,ate potato
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,J6,J3,PL,E6192,P,1,1,1,1,22,2,,,,,0,0,0,0,0,1,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,J7,K7,PL,E6183,P,1,1,1,1,23,2,,,,,1,0,0,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,J9,,sorex,,A,,2,,,,,,,,,,,,,,,,did not eat potato
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,J9,,TS,,P,1,1,1,,98,1,,,,,0,0,0,0,0,0,,trapper forgot tag number
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,G9,,PL,,P,1,1,1,1,25,2,,,,,4,4,0,0,0,0,,trapper forgot tag number
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,G7,,TS,E3340,P,2,1,2,,92,,,1,,,0,1,0,0,0,0,,right ear ripped
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,G6,,PL,E6157,P,1,1,2,1,24,,1,2,,,1,2,0,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,G5,G5,PL,E6113,P,1,1,2,1,27,,1,2,1,,0,1,0,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,G3,,PL,E6194,P,1,1,2,1,24,,1,2,,,0,0,0,0,0,0,,
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,G2,E5,TS,E6172,RT,2,1,1,,102,1,,,,,0,0,0,0,0,0,,right ear ripped
2014,Green Experimental,G,E,1212,Sept 30-Oct 1,2014/09/30,G1,,TS,E6152,P,2,1,2,,98,,,1,,,0,0,0,0,0,0,,right ear ripped
